epoch,accuracy,auc_1,f1_m,loss,precision,recall,val_accuracy,val_auc_1,val_f1_m,val_loss,val_precision,val_recall
20,0.7857142686843872,0.8523819446563721,0.7706431150436401,64.99317081996372,0.7808219194412231,0.7207827568054199,0.875,0.9622396230697632,0.7377777695655823,64.88518371582032,0.9375,0.6601316928863525
21,0.8142856955528259,0.9032858610153198,0.8027251362800598,64.7914321899414,0.8561151027679443,0.7026856541633606,0.875,0.9635416269302368,0.7377777695655823,64.748876953125,0.9375,0.6683926582336426
22,0.8214285969734192,0.9087866544723511,0.7906513214111328,64.66586739676339,0.7925925850868225,0.7386038303375244,0.875,0.9635416269302368,0.7377777695655823,64.61258087158203,0.9375,0.6779375076293945
23,0.800000011920929,0.8881404399871826,0.7694413065910339,64.55834067208427,0.7605633735656738,0.7514310479164124,0.875,0.9635416865348816,0.7377777695655823,64.4799575805664,0.9375,0.6811338663101196
24,0.8357142806053162,0.8994846343994141,0.8150174617767334,64.41951163155692,0.8417266011238098,0.7216930389404297,0.875,0.9635416865348816,0.7377777695655823,64.34665985107422,0.9375,0.6857074499130249
25,0.8035714030265808,0.8731235861778259,0.7873902320861816,64.33375222342355,0.791946291923523,0.7141925692558289,0.875,0.9635416269302368,0.7377777695655823,64.21690826416015,0.9375,0.6852372884750366
26,0.8214285969734192,0.9125925898551941,0.7945619225502014,64.14809472220284,0.7655172348022461,0.7729029059410095,0.8500000238418579,0.9635416865348816,0.7155555486679077,64.0878517150879,0.9375,0.6831218004226685
27,0.8071428537368774,0.8718622326850891,0.8012284636497498,64.06330206734793,0.8142856955528259,0.7263157963752747,0.8500000238418579,0.9635416269302368,0.7155555486679077,63.95617904663086,0.9375,0.687049925327301
28,0.8535714149475098,0.916641116142273,0.8485879302024841,63.87491869245257,0.8823529481887817,0.7350308299064636,0.8500000238418579,0.9609375,0.7155555486679077,63.82242279052734,0.9375,0.6955748796463013
29,0.8500000238418579,0.9080671072006226,0.8385621905326843,63.768763950892854,0.837837815284729,0.7368400692939758,0.8500000238418579,0.9596353769302368,0.7155555486679077,63.69064865112305,0.9375,0.7012853026390076
30,0.824999988079071,0.904769241809845,0.794069230556488,63.63302492414202,0.8139534592628479,0.7503826022148132,0.875,0.9609375596046448,0.7377777695655823,63.55868835449219,0.9375,0.7072073817253113
31,0.800000011920929,0.8994467258453369,0.7399978637695312,63.519438934326175,0.8067227005958557,0.7090845108032227,0.875,0.9596354961395264,0.7377777695655823,63.42183609008789,0.9375,0.7236736416816711
32,0.8357142806053162,0.9172089099884033,0.8191415667533875,63.36854694911412,0.7785235047340393,0.7908056974411011,0.875,0.9596353769302368,0.7377777695655823,63.293035888671874,0.9375,0.7242664098739624
33,0.8607142567634583,0.9257614612579346,0.8495444059371948,63.219082423618865,0.8345323801040649,0.778649091720581,0.875,0.9583333134651184,0.7377777695655823,63.16626052856445,0.9375,0.7214971780776978
34,0.875,0.9451135396957397,0.8826465010643005,63.06445737566267,0.8366013169288635,0.7923645973205566,0.8500000238418579,0.9596354365348816,0.7155555486679077,63.04133987426758,0.9375,0.7165098786354065
35,0.8178571462631226,0.8842346668243408,0.809962809085846,63.03773662022182,0.8214285969734192,0.7595462799072266,0.8500000238418579,0.9596354365348816,0.7155555486679077,62.91450119018555,0.9375,0.7161483764648438
36,0.8571428656578064,0.9413463473320007,0.8480283617973328,62.825928279331755,0.8150684833526611,0.781191349029541,0.8500000238418579,0.9596353769302368,0.7155555486679077,62.7867073059082,0.9375,0.7178727388381958
37,0.8214285969734192,0.9070663452148438,0.7940194010734558,62.738472311837334,0.8285714387893677,0.7568755745887756,0.8500000238418579,0.9596354365348816,0.7155555486679077,62.660440826416014,0.9375,0.7175828218460083
38,0.8607142567634583,0.9148718118667603,0.861049234867096,62.60908562796457,0.8533333539962769,0.764244794845581,0.8500000238418579,0.9596353769302368,0.7155555486679077,62.53537521362305,0.9375,0.7155901193618774
39,0.8357142806053162,0.9084201455116272,0.8309083580970764,62.496270642961775,0.8897058963775635,0.7484375238418579,0.8500000238418579,0.9596354365348816,0.7155555486679077,62.40378952026367,0.9375,0.7245578169822693
40,0.8607142567634583,0.9346730709075928,0.8552627563476562,62.32782461983817,0.8355262875556946,0.810861349105835,0.8500000238418579,0.9609375,0.7155555486679077,62.279337310791014,0.9375,0.7224852442741394
41,0.824999988079071,0.8970497250556946,0.7865777015686035,62.258424159458706,0.84375,0.7560296058654785,0.8500000238418579,0.9596354365348816,0.7155555486679077,62.14961242675781,0.9375,0.7290065288543701
42,0.8642857074737549,0.9319472312927246,0.8405277132987976,62.07731573922293,0.8496240377426147,0.7897916436195374,0.8500000238418579,0.9596353769302368,0.7155555486679077,62.019979095458986,0.9375,0.7357292771339417
43,0.8928571343421936,0.9550653696060181,0.881018340587616,61.91076987130301,0.875,0.7980986833572388,0.875,0.9596354961395264,0.7377777695655823,61.89081497192383,0.9375,0.7425687909126282
44,0.8428571224212646,0.8977664709091187,0.8259739875793457,61.87938014439174,0.8503937125205994,0.7611507773399353,0.875,0.9596353769302368,0.7377777695655823,61.7606689453125,0.9375,0.7508558034896851
45,0.8678571581840515,0.9278926849365234,0.847078263759613,61.712173570905414,0.8740741014480591,0.7908697724342346,0.875,0.9596353769302368,0.7377777695655823,61.630776977539064,0.9375,0.7599361538887024
46,0.8571428656578064,0.9367972016334534,0.8507236242294312,61.57855475289481,0.8219178318977356,0.803872287273407,0.875,0.9596354365348816,0.7377777695655823,61.50851135253906,0.9375,0.7552930116653442
47,0.8464285731315613,0.931587815284729,0.8307667970657349,61.45348031180246,0.837837815284729,0.7700446248054504,0.875,0.9583333730697632,0.7377777695655823,61.38670349121094,0.9375,0.7509958148002625
48,0.8357142806053162,0.919507622718811,0.8260172605514526,61.352321079799104,0.8243243098258972,0.8129634857177734,0.8500000238418579,0.9596354365348816,0.7155555486679077,61.263954162597656,0.9375,0.7486129999160767
49,0.8571428656578064,0.9171769618988037,0.8297609090805054,61.23123386928013,0.8521126508712769,0.799442708492279,0.8500000238418579,0.95703125,0.7155555486679077,61.1423454284668,0.9375,0.745538055896759
0,0.8857142925262451,0.9533016085624695,0.858437180519104,61.03781988961356,0.902255654335022,0.8011971712112427,0.8500000238418579,0.95703125,0.7155555486679077,61.01637420654297,0.9375,0.7493886947631836
1,0.8678571581840515,0.9503087401390076,0.8686827421188354,60.919234902518134,0.8461538553237915,0.8102560043334961,0.875,0.9557291269302368,0.7377777695655823,60.89127960205078,0.9375,0.7518362998962402
2,0.8642857074737549,0.9248530864715576,0.8167985081672668,60.840296500069755,0.8666666746139526,0.8009518384933472,0.875,0.9557291269302368,0.7377777695655823,60.7639762878418,0.9375,0.7583532333374023
3,0.8892857432365417,0.9371293783187866,0.8799440860748291,60.69630312238421,0.8656716346740723,0.8152214884757996,0.875,0.9557291269302368,0.7377777695655823,60.64015426635742,0.9375,0.7587329149246216
